count	shape	phase	mode	bytes	len	osz	asz	seg	rep	pfxn	op	fixg	kind	mod	reg	rm	b	x	s	disp	dispbits	modrmbits	imm	immbits	ok	text	fields
1042824	16:85c0	1	16	85c0	2	2	2	-	-	0	85	-	reg_direct	3	0	0	-	-	-	-	0	8	-	0	1	test ax, ax	op@0:8=85 mod@14:2=3 reg@11:3=0 rm@8:3=0
1011594	32:3bd3	1	32	3bd3	2	4	4	-	-	0	3b	-	reg_direct	3	2	3	-	-	-	-	0	8	-	0	1	cmp edx, ebx	op@0:8=3b mod@14:2=3 reg@11:3=2 rm@8:3=3
992266	16:1e	1	16	1e	1	2	2	-	-	0	1e	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push ds	op@0:8=1e
988904	32:5d	1	32	5d	1	4	4	-	-	0	5d	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop ebp	op@0:8=5d
944206	32:85c0	1	32	85c0	2	4	4	-	-	0	85	-	reg_direct	3	0	0	-	-	-	-	0	8	-	0	1	test eax, eax	op@0:8=85 mod@14:2=3 reg@11:3=0 rm@8:3=0
944032	32:51	1	32	51	1	4	4	-	-	0	51	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push ecx	op@0:8=51
924822	16:4d	1	16	4d	1	2	2	-	-	0	4d	-	-	-	-	-	-	-	-	-	0	0	-	0	1	dec bp	op@0:8=4d
920866	32:ff25	1	32	ff256c1001c0	6	4	4	-	-	0	ff	4	abs32	0	4	5	-	-	-	-1073672084	32	40	-	0	1	jmp dword [0xC001106C]	op@0:8=ff mod@14:2=0 reg@11:3=4 rm@8:3=5 disp@16:32=-1073672084
920866	32:ff25	1	32	ff25a40d01c0	6	4	4	-	-	0	ff	4	abs32	0	4	5	-	-	-	-1073672796	32	40	-	0	1	jmp dword [0xC0010DA4]	op@0:8=ff mod@14:2=0 reg@11:3=4 rm@8:3=5 disp@16:32=-1073672796
912857	16:e9	1	16	e916dd	3	2	2	-	-	0	e9	-	-	-	-	-	-	-	-	-	0	0	0xdd16	16	1	jmp 0xDD19	op@0:8=e9 imm@8:16=0xdd16
912857	16:e9	1	16	e9a2ff	3	2	2	-	-	0	e9	-	-	-	-	-	-	-	-	-	0	0	0xffa2	16	1	jmp 0xFFA5	op@0:8=e9 imm@8:16=0xffa2
864752	32:8bec	1	32	8bec	2	4	4	-	-	0	8b	-	reg_direct	3	5	4	-	-	-	-	0	8	-	0	1	mov ebp, esp	op@0:8=8b mod@14:2=3 reg@11:3=5 rm@8:3=4
814640	16:34	1	16	3480	2	2	2	-	-	0	34	-	-	-	-	-	-	-	-	-	0	0	0x80	8	1	xor al, 0x80	op@0:8=34 imm@8:8=0x80
800938	32:e2	1	32	e2ef	2	4	4	-	-	0	e2	-	-	-	-	-	-	-	-	-	0	0	0xef	8	1	loop 0xFFFFFFF1	op@0:8=e2 imm@8:8=0xef
800938	32:e2	1	32	e2f5	2	4	4	-	-	0	e2	-	-	-	-	-	-	-	-	-	0	0	0xf5	8	1	loop 0xFFFFFFF7	op@0:8=e2 imm@8:8=0xf5
798916	16:c1e8	1	16	c1e804	3	2	2	-	-	0	c1	5	reg_direct	3	5	0	-	-	-	-	0	8	0x4	8	1	shr ax, 4	op@0:8=c1 mod@14:2=3 reg@11:3=5 rm@8:3=0 imm@16:8=0x4
798916	16:c1e8	1	16	c1e808	3	2	2	-	-	0	c1	5	reg_direct	3	5	0	-	-	-	-	0	8	0x8	8	1	shr ax, 8	op@0:8=c1 mod@14:2=3 reg@11:3=5 rm@8:3=0 imm@16:8=0x8
794988	32:59	1	32	59	1	4	4	-	-	0	59	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop ecx	op@0:8=59
786576	16:268805	1	16	268805	3	2	2	es	-	1	88	-	base16	0	0	5	-	-	-	-	0	8	-	0	1	mov [es:di], al	pfx@0:8=26 op@8:8=88 mod@22:2=0 reg@19:3=0 rm@16:3=5
785398	16:c0c8	1	16	c0c801	3	2	2	-	-	0	c0	1	reg_direct	3	1	0	-	-	-	-	0	8	0x1	8	1	ror al, 1	op@0:8=c0 mod@14:2=3 reg@11:3=1 rm@8:3=0 imm@16:8=0x1
777253	16:7b	1	16	7ba7	2	2	2	-	-	0	7b	-	-	-	-	-	-	-	-	-	0	0	0xa7	8	1	jnp short 0xFFA9	op@0:8=7b imm@8:8=0xa7
777253	16:7b	1	16	7b38	2	2	2	-	-	0	7b	-	-	-	-	-	-	-	-	-	0	0	0x38	8	1	jnp short 0x003A	op@0:8=7b imm@8:8=0x38
776580	16:78	1	16	7804	2	2	2	-	-	0	78	-	-	-	-	-	-	-	-	-	0	0	0x4	8	1	js short 6	op@0:8=78 imm@8:8=0x4
776580	16:78	1	16	7808	2	2	2	-	-	0	78	-	-	-	-	-	-	-	-	-	0	0	0x8	8	1	js short 0x000A	op@0:8=78 imm@8:8=0x8
754426	16:e8	1	16	e862e3	3	2	2	-	-	0	e8	-	-	-	-	-	-	-	-	-	0	0	0xe362	16	1	call 0xE365	op@0:8=e8 imm@8:16=0xe362
754426	16:e8	1	16	e81cdc	3	2	2	-	-	0	e8	-	-	-	-	-	-	-	-	-	0	0	0xdc1c	16	1	call 0xDC1F	op@0:8=e8 imm@8:16=0xdc1c
754144	32:52	1	32	52	1	4	4	-	-	0	52	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push edx	op@0:8=52
750916	32:42	1	32	42	1	4	4	-	-	0	42	-	-	-	-	-	-	-	-	-	0	0	-	0	1	inc edx	op@0:8=42
744463	32:73	1	32	7305	2	4	4	-	-	0	73	-	-	-	-	-	-	-	-	-	0	0	0x5	8	1	jae short 7	op@0:8=73 imm@8:8=0x5
744463	32:73	1	32	7302	2	4	4	-	-	0	73	-	-	-	-	-	-	-	-	-	0	0	0x2	8	1	jae short 4	op@0:8=73 imm@8:8=0x2
711914	16:0fa4c1	1	16	0fa4c108	4	2	2	-	-	0	0fa4	-	reg_direct	3	0	1	-	-	-	-	0	8	0x8	8	1	shld cx, ax, 8	op@0:16=0fa4 mod@22:2=3 reg@19:3=0 rm@16:3=1 imm@24:8=0x8
711395	32:83c4	1	32	83c408	3	4	4	-	-	0	83	0	reg_direct	3	0	4	-	-	-	-	0	8	0x8	8	1	add esp, 8	op@0:8=83 mod@14:2=3 reg@11:3=0 rm@8:3=4 imm@16:8=0x8
711395	32:83c4	1	32	83c40c	3	4	4	-	-	0	83	0	reg_direct	3	0	4	-	-	-	-	0	8	0xc	8	1	add esp, 0xC	op@0:8=83 mod@14:2=3 reg@11:3=0 rm@8:3=4 imm@16:8=0xc
700076	16:26a4	1	16	26a4	2	2	2	es	-	1	a4	-	-	-	-	-	-	-	-	-	0	0	-	0	1	es movsb	pfx@0:8=26 op@8:8=a4
685983	16:9a	1	16	9a14057000	5	2	2	-	-	0	9a	-	-	-	-	-	-	-	-	-	0	0	0x700514	32	1	call 0x0070:0x0514	op@0:8=9a imm@8:32=0x700514
685983	16:9a	1	16	9a3c051c02	5	2	2	-	-	0	9a	-	-	-	-	-	-	-	-	-	0	0	0x21c053c	32	1	call 0x021C:0x053C	op@0:8=9a imm@8:32=0x21c053c
685360	16:eb	1	16	ebf2	2	2	2	-	-	0	eb	-	-	-	-	-	-	-	-	-	0	0	0xf2	8	1	jmp short 0xFFF4	op@0:8=eb imm@8:8=0xf2
685360	16:eb	1	16	eb09	2	2	2	-	-	0	eb	-	-	-	-	-	-	-	-	-	0	0	0x9	8	1	jmp short 0x000B	op@0:8=eb imm@8:8=0x9
682836	32:48	1	32	48	1	4	4	-	-	0	48	-	-	-	-	-	-	-	-	-	0	0	-	0	1	dec eax	op@0:8=48
669381	16:a1	1	16	a1fa07	3	2	2	-	-	0	a1	-	-	-	-	-	-	-	-	-	0	0	0x7fa	16	1	mov ax, [0x7FA]	op@0:8=a1 imm@8:16=0x7fa
669381	16:a1	1	16	a11304	3	2	2	-	-	0	a1	-	-	-	-	-	-	-	-	-	0	0	0x413	16	1	mov ax, [0x413]	op@0:8=a1 imm@8:16=0x413
647024	32:5a	1	32	5a	1	4	4	-	-	0	5a	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop edx	op@0:8=5a
635246	16:8bf7	1	16	8bf7	2	2	2	-	-	0	8b	-	reg_direct	3	6	7	-	-	-	-	0	8	-	0	1	mov si, di	op@0:8=8b mod@14:2=3 reg@11:3=6 rm@8:3=7
634996	16:8bf2	1	16	8bf2	2	2	2	-	-	0	8b	-	reg_direct	3	6	2	-	-	-	-	0	8	-	0	1	mov si, dx	op@0:8=8b mod@14:2=3 reg@11:3=6 rm@8:3=2
634560	32:0bc0	1	32	0bc0	2	4	4	-	-	0	0b	-	reg_direct	3	0	0	-	-	-	-	0	8	-	0	1	or eax, eax	op@0:8=0b mod@14:2=3 reg@11:3=0 rm@8:3=0
634450	32:6a	1	32	6a11	2	4	4	-	-	0	6a	-	-	-	-	-	-	-	-	-	0	0	0x11	8	1	push 0x11	op@0:8=6a imm@8:8=0x11
634450	32:6a	1	32	6a50	2	4	4	-	-	0	6a	-	-	-	-	-	-	-	-	-	0	0	0x50	8	1	push 0x50	op@0:8=6a imm@8:8=0x50
631874	16:8bd6	1	16	8bd6	2	2	2	-	-	0	8b	-	reg_direct	3	2	6	-	-	-	-	0	8	-	0	1	mov dx, si	op@0:8=8b mod@14:2=3 reg@11:3=2 rm@8:3=6
628815	32:83e8	1	32	83e810	3	4	4	-	-	0	83	5	reg_direct	3	5	0	-	-	-	-	0	8	0x10	8	1	sub eax, 0x10	op@0:8=83 mod@14:2=3 reg@11:3=5 rm@8:3=0 imm@16:8=0x10
628815	32:83e8	1	32	83e850	3	4	4	-	-	0	83	5	reg_direct	3	5	0	-	-	-	-	0	8	0x50	8	1	sub eax, 0x50	op@0:8=83 mod@14:2=3 reg@11:3=5 rm@8:3=0 imm@16:8=0x50
622708	32:8bf0	1	32	8bf0	2	4	4	-	-	0	8b	-	reg_direct	3	6	0	-	-	-	-	0	8	-	0	1	mov esi, eax	op@0:8=8b mod@14:2=3 reg@11:3=6 rm@8:3=0
618934	32:fb	1	32	fb	1	4	4	-	-	0	fb	-	-	-	-	-	-	-	-	-	0	0	-	0	1	sti	op@0:8=fb
599742	32:8b75	1	32	8b7508	3	4	4	-	-	0	8b	-	base_d8	1	6	5	5	-	-	8	8	16	-	0	1	mov esi, [ebp+8]	op@0:8=8b mod@14:2=1 reg@11:3=6 rm@8:3=5 disp@16:8=8
586516	32:fc	1	32	fc	1	4	4	-	-	0	fc	-	-	-	-	-	-	-	-	-	0	0	-	0	1	cld	op@0:8=fc
585035	32:8b45	1	32	8b4500	3	4	4	-	-	0	8b	-	base_d8	1	0	5	5	-	-	0	8	16	-	0	1	mov eax, [ebp]	op@0:8=8b mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=0
585035	32:8b45	1	32	8b4510	3	4	4	-	-	0	8b	-	base_d8	1	0	5	5	-	-	16	8	16	-	0	1	mov eax, [ebp+0x10]	op@0:8=8b mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=16
567740	16:8ac4	1	16	8ac4	2	2	2	-	-	0	8a	-	reg_direct	3	0	4	-	-	-	-	0	8	-	0	1	mov al, ah	op@0:8=8a mod@14:2=3 reg@11:3=0 rm@8:3=4
555454	16:cb	1	16	cb	1	2	2	-	-	0	cb	-	-	-	-	-	-	-	-	-	0	0	-	0	1	retf	op@0:8=cb
547539	32:e9	1	32	e99bfdffff	5	4	4	-	-	0	e9	-	-	-	-	-	-	-	-	-	0	0	0xfffffd9b	32	1	jmp 0xFFFFFDA0	op@0:8=e9 imm@8:32=0xfffffd9b
547539	32:e9	1	32	e912ffffff	5	4	4	-	-	0	e9	-	-	-	-	-	-	-	-	-	0	0	0xffffff12	32	1	jmp 0xFFFFFF17	op@0:8=e9 imm@8:32=0xffffff12
546751	32:b8	1	32	b801000000	5	4	4	-	-	0	b8	-	-	-	-	-	-	-	-	-	0	0	0x1	32	1	mov eax, 1	op@0:8=b8 imm@8:32=0x1
546751	32:b8	1	32	b83e7c0f00	5	4	4	-	-	0	b8	-	-	-	-	-	-	-	-	-	0	0	0xf7c3e	32	1	mov eax, 0xF7C3E	op@0:8=b8 imm@8:32=0xf7c3e
544408	32:60	1	32	60	1	4	4	-	-	0	60	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pusha	op@0:8=60
532857	32:8b4424	1	32	8b442408	4	4	4	-	-	0	8b	-	sib_d8	1	0	4	4	-	0	8	8	24	-	0	1	mov eax, [esp+8]	op@0:8=8b mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=8
532857	32:8b4424	1	32	8b442404	4	4	4	-	-	0	8b	-	sib_d8	1	0	4	4	-	0	4	8	24	-	0	1	mov eax, [esp+4]	op@0:8=8b mod@14:2=1 reg@11:3=0 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=4
528846	16:50	1	16	50	1	2	2	-	-	0	50	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push ax	op@0:8=50
522266	32:40	1	32	40	1	4	4	-	-	0	40	-	-	-	-	-	-	-	-	-	0	0	-	0	1	inc eax	op@0:8=40
518558	32:8b1d	1	32	8b1d200b0f00	6	4	4	-	-	0	8b	-	abs32	0	3	5	-	-	-	985888	32	40	-	0	1	mov ebx, [0xF0B20]	op@0:8=8b mod@14:2=0 reg@11:3=3 rm@8:3=5 disp@16:32=985888
518558	32:8b1d	1	32	8b1d50850f00	6	4	4	-	-	0	8b	-	abs32	0	3	5	-	-	-	1017168	32	40	-	0	1	mov ebx, [0xF8550]	op@0:8=8b mod@14:2=0 reg@11:3=3 rm@8:3=5 disp@16:32=1017168
510349	32:83fe	1	32	83fef0	3	4	4	-	-	0	83	7	reg_direct	3	7	6	-	-	-	-	0	8	0xf0	8	1	cmp esi, 0xFFFFFFF0	op@0:8=83 mod@14:2=3 reg@11:3=7 rm@8:3=6 imm@16:8=0xf0
510349	32:83fe	1	32	83fe34	3	4	4	-	-	0	83	7	reg_direct	3	7	6	-	-	-	-	0	8	0x34	8	1	cmp esi, 0x34	op@0:8=83 mod@14:2=3 reg@11:3=7 rm@8:3=6 imm@16:8=0x34
499198	32:8bc8	1	32	8bc8	2	4	4	-	-	0	8b	-	reg_direct	3	1	0	-	-	-	-	0	8	-	0	1	mov ecx, eax	op@0:8=8b mod@14:2=3 reg@11:3=1 rm@8:3=0
495998	16:8e1e	1	16	8e1e1205	4	2	2	-	-	0	8e	-	abs16	0	3	6	-	-	-	1298	16	24	-	0	1	mov ds, [0x512]	op@0:8=8e mod@14:2=0 reg@11:3=3 rm@8:3=6 disp@16:16=1298
491229	32:ff75	1	32	ff75f0	3	4	4	-	-	0	ff	6	base_d8	1	6	5	5	-	-	-16	8	16	-	0	1	push dword [ebp-0x10]	op@0:8=ff mod@14:2=1 reg@11:3=6 rm@8:3=5 disp@16:8=-16
491229	32:ff75	1	32	ff75f4	3	4	4	-	-	0	ff	6	base_d8	1	6	5	5	-	-	-12	8	16	-	0	1	push dword [ebp-0xC]	op@0:8=ff mod@14:2=1 reg@11:3=6 rm@8:3=5 disp@16:8=-12
486591	32:8b4c24	1	32	8b4c2404	4	4	4	-	-	0	8b	-	sib_d8	1	1	4	4	-	0	4	8	24	-	0	1	mov ecx, [esp+4]	op@0:8=8b mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=4
486591	32:8b4c24	1	32	8b4c2414	4	4	4	-	-	0	8b	-	sib_d8	1	1	4	4	-	0	20	8	24	-	0	1	mov ecx, [esp+0x14]	op@0:8=8b mod@14:2=1 reg@11:3=1 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=20
481766	32:f9	1	32	f9	1	4	4	-	-	0	f9	-	-	-	-	-	-	-	-	-	0	0	-	0	1	stc	op@0:8=f9
474124	32:41	1	32	41	1	4	4	-	-	0	41	-	-	-	-	-	-	-	-	-	0	0	-	0	1	inc ecx	op@0:8=41
467855	32:0f82	1	32	0f829e000000	6	4	4	-	-	0	0f82	-	-	-	-	-	-	-	-	-	0	0	0x9e	32	1	jb near 0x000000A4	op@0:16=0f82 imm@16:32=0x9e
467855	32:0f82	1	32	0f82b8000000	6	4	4	-	-	0	0f82	-	-	-	-	-	-	-	-	-	0	0	0xb8	32	1	jb near 0x000000BE	op@0:16=0f82 imm@16:32=0xb8
462779	32:3b45	1	32	3b45f0	3	4	4	-	-	0	3b	-	base_d8	1	0	5	5	-	-	-16	8	16	-	0	1	cmp eax, [ebp-0x10]	op@0:8=3b mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=-16
462779	32:3b45	1	32	3b4508	3	4	4	-	-	0	3b	-	base_d8	1	0	5	5	-	-	8	8	16	-	0	1	cmp eax, [ebp+8]	op@0:8=3b mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=8
461588	16:56	1	16	56	1	2	2	-	-	0	56	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push si	op@0:8=56
459125	32:a1	1	32	a1000b0f00	5	4	4	-	-	0	a1	-	-	-	-	-	-	-	-	-	0	0	0xf0b00	32	1	mov eax, [0xF0B00]	op@0:8=a1 imm@8:32=0xf0b00
459125	32:a1	1	32	a150850f00	5	4	4	-	-	0	a1	-	-	-	-	-	-	-	-	-	0	0	0xf8550	32	1	mov eax, [0xF8550]	op@0:8=a1 imm@8:32=0xf8550
453138	16:57	1	16	57	1	2	2	-	-	0	57	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push di	op@0:8=57
450388	16:83c1	1	16	83c140	3	2	2	-	-	0	83	0	reg_direct	3	0	1	-	-	-	-	0	8	0x40	8	1	add cx, 0x40	op@0:8=83 mod@14:2=3 reg@11:3=0 rm@8:3=1 imm@16:8=0x40
448934	32:2bd2	1	32	2bd2	2	4	4	-	-	0	2b	-	reg_direct	3	2	2	-	-	-	-	0	8	-	0	1	sub edx, edx	op@0:8=2b mod@14:2=3 reg@11:3=2 rm@8:3=2
447821	32:3b55	1	32	3b55fc	3	4	4	-	-	0	3b	-	base_d8	1	2	5	5	-	-	-4	8	16	-	0	1	cmp edx, [ebp-4]	op@0:8=3b mod@14:2=1 reg@11:3=2 rm@8:3=5 disp@16:8=-4
447821	32:3b55	1	32	3b55f4	3	4	4	-	-	0	3b	-	base_d8	1	2	5	5	-	-	-12	8	16	-	0	1	cmp edx, [ebp-0xC]	op@0:8=3b mod@14:2=1 reg@11:3=2 rm@8:3=5 disp@16:8=-12
443558	16:aa	1	16	aa	1	2	2	-	-	0	aa	-	-	-	-	-	-	-	-	-	0	0	-	0	1	stosb	op@0:8=aa
442024	32:83c0	1	32	83c010	3	4	4	-	-	0	83	0	reg_direct	3	0	0	-	-	-	-	0	8	0x10	8	1	add eax, 0x10	op@0:8=83 mod@14:2=3 reg@11:3=0 rm@8:3=0 imm@16:8=0x10
439146	32:8b00	1	32	8b00	2	4	4	-	-	0	8b	-	base	0	0	0	0	-	-	-	0	8	-	0	1	mov eax, [eax]	op@0:8=8b mod@14:2=0 reg@11:3=0 rm@8:3=0
428284	32:61	1	32	61	1	4	4	-	-	0	61	-	-	-	-	-	-	-	-	-	0	0	-	0	1	popa	op@0:8=61
413230	16:6651	1	16	6651	2	4	2	-	-	1	51	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push ecx	pfx@0:8=66 op@8:8=51
413056	16:6659	1	16	6659	2	4	2	-	-	1	59	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop ecx	pfx@0:8=66 op@8:8=59
405225	32:8b5424	1	32	8b542418	4	4	4	-	-	0	8b	-	sib_d8	1	2	4	4	-	0	24	8	24	-	0	1	mov edx, [esp+0x18]	op@0:8=8b mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=24
405225	32:8b5424	1	32	8b54241c	4	4	4	-	-	0	8b	-	sib_d8	1	2	4	4	-	0	28	8	24	-	0	1	mov edx, [esp+0x1C]	op@0:8=8b mod@14:2=1 reg@11:3=2 rm@8:3=4 base@16:3=4 index@19:3=4 scale@22:2=0 disp@24:8=28
403526	32:ff45	1	32	ff4524	3	4	4	-	-	0	ff	0	base_d8	1	0	5	5	-	-	36	8	16	-	0	1	inc dword [ebp+0x24]	op@0:8=ff mod@14:2=1 reg@11:3=0 rm@8:3=5 disp@16:8=36
398014	16:5e	1	16	5e	1	2	2	-	-	0	5e	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop si	op@0:8=5e
392928	16:8bc1	1	16	8bc1	2	2	2	-	-	0	8b	-	reg_direct	3	0	1	-	-	-	-	0	8	-	0	1	mov ax, cx	op@0:8=8b mod@14:2=3 reg@11:3=0 rm@8:3=1
382148	16:5f	1	16	5f	1	2	2	-	-	0	5f	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop di	op@0:8=5f
374352	32:3c	1	32	3c30	2	4	4	-	-	0	3c	-	-	-	-	-	-	-	-	-	0	0	0x30	8	1	cmp al, 0x30	op@0:8=3c imm@8:8=0x30
374352	32:3c	1	32	3c6c	2	4	4	-	-	0	3c	-	-	-	-	-	-	-	-	-	0	0	0x6c	8	1	cmp al, 0x6C	op@0:8=3c imm@8:8=0x6c
371450	16:8bd1	1	16	8bd1	2	2	2	-	-	0	8b	-	reg_direct	3	2	1	-	-	-	-	0	8	-	0	1	mov dx, cx	op@0:8=8b mod@14:2=3 reg@11:3=2 rm@8:3=1
370094	16:8e46	1	16	8e4614	3	2	2	-	-	0	8e	-	base16_d8	1	0	6	-	-	-	20	8	16	-	0	1	mov es, [bp+0x14]	op@0:8=8e mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=20
370094	16:8e46	1	16	8e46e4	3	2	2	-	-	0	8e	-	base16_d8	1	0	6	-	-	-	-28	8	16	-	0	1	mov es, [bp-0x1C]	op@0:8=8e mod@14:2=1 reg@11:3=0 rm@8:3=6 disp@16:8=-28
368038	16:8b04	1	16	8b04	2	2	2	-	-	0	8b	-	base16	0	0	4	-	-	-	-	0	8	-	0	1	mov ax, [si]	op@0:8=8b mod@14:2=0 reg@11:3=0 rm@8:3=4
367832	32:3bc3	1	32	3bc3	2	4	4	-	-	0	3b	-	reg_direct	3	0	3	-	-	-	-	0	8	-	0	1	cmp eax, ebx	op@0:8=3b mod@14:2=3 reg@11:3=0 rm@8:3=3
363200	32:46	1	32	46	1	4	4	-	-	0	46	-	-	-	-	-	-	-	-	-	0	0	-	0	1	inc esi	op@0:8=46
362478	32:8b5e	1	32	8b5e04	3	4	4	-	-	0	8b	-	base_d8	1	3	6	6	-	-	4	8	16	-	0	1	mov ebx, [esi+4]	op@0:8=8b mod@14:2=1 reg@11:3=3 rm@8:3=6 disp@16:8=4
357442	16:53	1	16	53	1	2	2	-	-	0	53	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push bx	op@0:8=53
356392	32:90	1	32	90	1	4	4	-	-	0	90	-	-	-	-	-	-	-	-	-	0	0	-	0	1	nop	op@0:8=90
356074	16:55	1	16	55	1	2	2	-	-	0	55	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push bp	op@0:8=55
354786	16:e2	1	16	e2f7	2	2	2	-	-	0	e2	-	-	-	-	-	-	-	-	-	0	0	0xf7	8	1	loop 0xFFF9	op@0:8=e2 imm@8:8=0xf7
354786	16:e2	1	16	e2f8	2	2	2	-	-	0	e2	-	-	-	-	-	-	-	-	-	0	0	0xf8	8	1	loop 0xFFFA	op@0:8=e2 imm@8:8=0xf8
352990	16:8bec	1	16	8bec	2	2	2	-	-	0	8b	-	reg_direct	3	5	4	-	-	-	-	0	8	-	0	1	mov bp, sp	op@0:8=8b mod@14:2=3 reg@11:3=5 rm@8:3=4
352682	32:813d	1	32	813d240b0f0000000c00	10	4	4	-	-	0	81	7	abs32	0	7	5	-	-	-	985892	32	40	0xc0000	32	1	cmp dword [0xF0B24], 0xC0000	op@0:8=81 mod@14:2=0 reg@11:3=7 rm@8:3=5 disp@16:32=985892 imm@48:32=0xc0000
352682	32:813d	1	32	813dcc910f00cc910f00	10	4	4	-	-	0	81	7	abs32	0	7	5	-	-	-	1020364	32	40	0xf91cc	32	1	cmp dword [0xF91CC], 0xF91CC	op@0:8=81 mod@14:2=0 reg@11:3=7 rm@8:3=5 disp@16:32=1020364 imm@48:32=0xf91cc
350814	32:0bf6	1	32	0bf6	2	4	4	-	-	0	0b	-	reg_direct	3	6	6	-	-	-	-	0	8	-	0	1	or esi, esi	op@0:8=0b mod@14:2=3 reg@11:3=6 rm@8:3=6
350464	16:2bf1	1	16	2bf1	2	2	2	-	-	0	2b	-	reg_direct	3	6	1	-	-	-	-	0	8	-	0	1	sub si, cx	op@0:8=2b mod@14:2=3 reg@11:3=6 rm@8:3=1
350076	32:b9	1	32	b9feffffff	5	4	4	-	-	0	b9	-	-	-	-	-	-	-	-	-	0	0	0xfffffffe	32	1	mov ecx, 0xFFFFFFFE	op@0:8=b9 imm@8:32=0xfffffffe
350076	32:b9	1	32	b92aa70f00	5	4	4	-	-	0	b9	-	-	-	-	-	-	-	-	-	0	0	0xfa72a	32	1	mov ecx, 0xFA72A	op@0:8=b9 imm@8:32=0xfa72a
349400	16:c9	1	16	c9	1	2	2	-	-	0	c9	-	-	-	-	-	-	-	-	-	0	0	-	0	1	leave	op@0:8=c9
346634	16:51	1	16	51	1	2	2	-	-	0	51	-	-	-	-	-	-	-	-	-	0	0	-	0	1	push cx	op@0:8=51
344726	32:ac	1	32	ac	1	4	4	-	-	0	ac	-	-	-	-	-	-	-	-	-	0	0	-	0	1	lodsb	op@0:8=ac
336880	16:5b	1	16	5b	1	2	2	-	-	0	5b	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop bx	op@0:8=5b
336419	32:837d	1	32	837dfc01	4	4	4	-	-	0	83	7	base_d8	1	7	5	5	-	-	-4	8	16	0x1	8	1	cmp dword [ebp-4], 1	op@0:8=83 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=-4 imm@24:8=0x1
336419	32:837d	1	32	837dd400	4	4	4	-	-	0	83	7	base_d8	1	7	5	5	-	-	-44	8	16	0x0	8	1	cmp dword [ebp-0x2C], 0	op@0:8=83 mod@14:2=1 reg@11:3=7 rm@8:3=5 disp@16:8=-44 imm@24:8=0x0
333956	32:663d	1	32	663d0611	4	2	4	-	-	1	3d	-	-	-	-	-	-	-	-	-	0	0	0x1106	16	1	cmp ax, 0x1106	pfx@0:8=66 op@8:8=3d imm@16:16=0x1106
333956	32:663d	1	32	663d8680	4	2	4	-	-	1	3d	-	-	-	-	-	-	-	-	-	0	0	0x8086	16	1	cmp ax, 0x8086	pfx@0:8=66 op@8:8=3d imm@16:16=0x8086
330738	16:59	1	16	59	1	2	2	-	-	0	59	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop cx	op@0:8=59
327958	16:58	1	16	58	1	2	2	-	-	0	58	-	-	-	-	-	-	-	-	-	0	0	-	0	1	pop ax	op@0:8=58
327860	16:3c	1	16	3c02	2	2	2	-	-	0	3c	-	-	-	-	-	-	-	-	-	0	0	0x2	8	1	cmp al, 2	op@0:8=3c imm@8:8=0x2
327860	16:3c	1	16	3c08	2	2	2	-	-	0	3c	-	-	-	-	-	-	-	-	-	0	0	0x8	8	1	cmp al, 8	op@0:8=3c imm@8:8=0x8
327414	32:83ec	1	32	83ec28	3	4	4	-	-	0	83	5	reg_direct	3	5	4	-	-	-	-	0	8	0x28	8	1	sub esp, 0x28	op@0:8=83 mod@14:2=3 reg@11:3=5 rm@8:3=4 imm@16:8=0x28
